x,y,z
1.02,2.42,1.44
1.02,2.39,1.53
1.01,2.35,1.48
0.91,2.29,1.44
0.92,2.25,1.52
0.96,2.21,1.49
0.99,2.19,1.49
0.99,2.16,1.42
0.99,2.13,1.49
0.96,2.11,1.46
0.98,2.07,1.42
1,2.02,1.48
1.03,1.99,1.52
1.02,1.93,1.57
1.03,1.86,1.49
1.03,1.81,1.5
1.08,1.75,1.5
1.07,1.72,1.56
1.03,1.65,1.47
1.04,1.63,1.5
1.1,1.67,1.56
1.11,1.68,1.56
1.08,1.67,1.51
1.06,1.66,1.45
1.08,1.66,1.58
1.1,1.66,1.62
1.06,1.64,1.56
1.11,1.66,1.6
1.16,1.64,1.57
1.21,1.63,1.5
1.25,1.64,1.47
1.28,1.65,1.46
1.27,1.62,1.48
1.33,1.62,1.48
1.36,1.61,1.45
1.39,1.63,1.44
1.43,1.65,1.47
1.51,1.62,1.52
1.56,1.59,1.55
1.63,1.55,1.51
1.59,1.51,1.45
1.63,1.54,1.56
1.57,1.6,1.52
1.68,1.56,1.56
1.74,1.52,1.58
1.8,1.52,1.56
1.9,1.49,1.54
1.97,1.49,1.59
1.99,1.49,1.54
2.07,1.49,1.54
2.12,1.52,1.48
2.16,1.54,1.55
2.2,1.59,1.55
2.26,1.61,1.57
2.31,1.62,1.51
2.3,1.61,1.51
2.33,1.62,1.46
2.32,1.59,1.45
2.36,1.58,1.43
2.46,1.57,1.46
2.51,1.58,1.47
2.53,1.57,1.48
2.56,1.56,1.49
2.59,1.54,1.47
2.64,1.53,1.45
2.68,1.55,1.44
2.72,1.56,1.42
2.76,1.55,1.42
2.81,1.56,1.45
2.85,1.58,1.5
2.88,1.58,1.51
2.93,1.6,1.47
2.93,1.61,1.49
2.97,1.62,1.59
3.02,1.64,1.56
3.05,1.64,1.49
3.07,1.64,1.5
3.05,1.64,1.53
3.1,1.64,1.5
3.18,1.62,1.48
3.26,1.66,1.51
3.49,1.74,1.49
3.38,1.69,1.52
3.36,1.69,1.55
3.37,1.71,1.51
3.38,1.72,1.57
3.51,1.79,1.56
3.43,1.76,1.6
3.41,1.77,1.54
3.37,1.77,1.59
3.33,1.79,1.58
3.3,1.81,1.56
3.29,1.83,1.49
3.26,1.84,1.52
3.21,1.87,1.45
3.22,1.9,1.43
3.17,1.94,1.38
3.14,1.98,1.36
3.12,2.02,1.33
3.11,2.08,1.39
3.12,2.16,1.36
3.11,2.21,1.37
3.09,2.24,1.48
3.12,2.29,1.41
3.1,2.34,1.43
3.06,2.35,1.4
3.09,2.43,1.48
3.08,2.49,1.45
3.06,2.55,1.47
3.15,2.57,1.41
3.21,2.59,1.35
3.2,2.64,1.31
3.13,2.66,1.34
3.18,2.72,1.34
3.11,2.8,1.39
3.14,2.84,1.38
3.18,2.92,1.43
3.16,3.02,1.44
3.13,3.08,1.51
3.12,3.15,1.45
3.12,3.21,1.51
3.1,3.26,1.57
3.11,3.31,1.53
3.11,3.36,1.46
3.14,3.39,1.55
3.12,3.47,1.51
3.12,3.52,1.55
3.08,3.6,1.5
3.06,3.64,1.45
3.04,3.67,1.41
3.2,3.62,1.36
3.22,3.67,1.32
3.34,3.67,1.32
3.49,3.65,1.36
3.4,3.79,1.36
3.32,3.9,1.4
3.51,3.84,1.42
3.66,3.84,1.47
3.63,3.97,1.48
3.6,4.11,1.44
3.52,4.29,1.12
3.14,4.51,1.3
3.3,4.43,1.29
3.52,4.37,1.38
3.62,4.36,1.52
3.66,4.4,1.48
3.68,4.41,1.46
3.71,4.39,1.45
3.74,4.37,1.43
3.76,4.39,1.4
3.72,4.4,1.37
3.75,4.39,1.39
3.79,4.4,1.39
3.85,4.39,1.49
3.84,4.41,1.5
3.81,4.45,1.45
3.6,4.58,1.47
3.45,4.67,1.45
3.34,4.74,1.46
3.31,4.76,1.54
3.31,4.76,1.48
3.42,4.71,1.44
3.4,4.7,1.46
3.3,4.79,1.43
3.44,4.71,1.43
3.35,4.71,1.47
3.2,4.78,1.47
3.13,4.78,1.61
3.07,4.77,1.6
2.99,4.79,1.64
2.92,4.81,1.54
2.83,4.78,1.58
2.75,4.77,1.51
2.68,4.76,1.52
2.64,4.78,1.53
2.57,4.78,1.48
2.54,4.78,1.46
2.47,4.77,1.41
2.45,4.8,1.36
2.39,4.78,1.37
2.35,4.75,1.47
2.3,4.73,1.47
2.28,4.73,1.47
2.24,4.74,1.55
2.19,4.77,1.47
2.16,4.79,1.48
2.11,4.78,1.53
2.06,4.76,1.45
2.03,4.76,1.46
1.97,4.73,1.4
1.97,4.73,1.4
1.93,4.71,1.41
1.88,4.67,1.44
1.84,4.66,1.44
1.79,4.64,1.47
1.77,4.62,1.57
1.75,4.61,1.58
1.71,4.64,1.65
1.68,4.68,1.56
1.65,4.69,1.54
1.62,4.72,1.49
1.54,4.73,1.45
1.51,4.76,1.47
1.44,4.75,1.58
1.36,4.76,1.5
1.29,4.77,1.45
1.28,4.77,1.48
1.24,4.79,1.53
1.21,4.79,1.51
1.16,4.78,1.47
1.12,4.76,1.49
1.07,4.74,1.44
0.97,4.77,1.45
0.94,4.77,1.49
0.94,4.77,1.47
0.94,4.77,1.48
0.92,4.75,1.49
0.88,4.71,1.55
1.04,4.8,1.6
0.92,4.73,1.56
0.85,4.68,1.51
0.8,4.67,1.56
0.74,4.63,1.5
0.74,4.64,1.5
0.73,4.59,1.46
0.71,4.54,1.47
0.72,4.51,1.6
0.72,4.49,1.58
0.73,4.46,1.56
0.72,4.43,1.49
0.73,4.4,1.46
0.81,4.4,1.53
0.89,4.39,1.5
0.92,4.37,1.43
0.93,4.34,1.4
0.97,4.31,1.47
1,4.25,1.41
0.99,4.19,1.39
1.01,4.16,1.43
1.02,4.12,1.48
1,4.09,1.51
0.97,4.02,1.46
0.95,3.98,1.55
0.93,3.95,1.57
0.9,3.91,1.49
0.9,3.86,1.53
0.9,3.81,1.53
0.91,3.77,1.52
0.92,3.74,1.49
0.95,3.68,1.41
0.97,3.62,1.44
1.01,3.58,1.39
1,3.52,1.45
1.03,3.47,1.38
1.04,3.42,1.4
1,3.33,1.38
1,3.29,1.46
0.99,3.25,1.47
1.03,3.21,1.48
0.99,3.16,1.46
0.99,3.11,1.47
1.01,3.09,1.43
0.93,2.97,1.37
0.91,2.9,1.36
0.92,2.86,1.36
0.9,2.85,1.36
0.89,2.81,1.43
0.9,2.77,1.46
0.87,2.7,1.51
0.88,2.66,1.49
0.9,2.6,1.52
0.91,2.55,1.55
0.92,2.48,1.5
0.91,2.44,1.46
0.89,2.41,1.4
0.86,2.37,1.47
0.88,2.33,1.48
0.91,2.27,1.46
0.93,2.22,1.4
0.96,2.18,1.44
0.91,2.12,1.46
0.96,2.09,1.43
0.86,2.09,1.42
0.86,2.05,1.44
0.81,2.04,1.39
0.73,1.99,1.29
0.77,1.95,1.42
0.82,1.92,1.42
0.81,1.91,1.39
0.78,1.88,1.49
0.82,1.81,1.43
0.81,1.76,1.47
0.81,1.74,1.5
0.87,1.67,1.44
0.93,1.61,1.44
0.95,1.59,1.42
0.97,1.56,1.39
1.01,1.51,1.44
1.01,1.5,1.41
0.95,1.44,1.39
0.95,1.46,1.39
0.97,1.46,1.45
0.97,1.44,1.39
1,1.45,1.41
1.03,1.46,1.44
1.05,1.47,1.48
1.04,1.46,1.47
1.1,1.49,1.49
1.17,1.52,1.54
1.23,1.55,1.5
1.27,1.57,1.56
1.31,1.6,1.61
1.4,1.61,1.55
1.42,1.61,1.56
1.43,1.58,1.52
1.52,1.56,1.52
1.56,1.55,1.53
1.59,1.53,1.56
1.6,1.49,1.48
1.65,1.49,1.53
1.63,1.47,1.53
1.65,1.47,1.57
1.71,1.48,1.56
1.78,1.49,1.61
1.88,1.49,1.63
1.94,1.52,1.59
2.02,1.55,1.63
2.07,1.57,1.59
2.1,1.58,1.67
2.13,1.57,1.62
2.14,1.56,1.6
2.15,1.54,1.53
2.18,1.55,1.58
2.21,1.54,1.66
2.3,1.57,1.64
2.38,1.58,1.63
2.47,1.6,1.6
2.53,1.6,1.61
2.56,1.58,1.6
2.64,1.61,1.68
2.71,1.61,1.61
2.76,1.61,1.58
2.82,1.64,1.55
2.86,1.64,1.49
2.89,1.68,1.59
2.94,1.7,1.51
2.97,1.72,1.59
3.01,1.73,1.66
3.03,1.74,1.65
3.04,1.73,1.57
3.06,1.71,1.57
3.1,1.69,1.56
3.11,1.68,1.56
3.2,1.64,1.54
3.23,1.63,1.49
3.25,1.64,1.53
3.27,1.65,1.56
3.3,1.68,1.61
3.3,1.68,1.57
3.32,1.73,1.58
3.32,1.74,1.59
3.2,1.76,1.52
3.2,1.81,1.54
3.19,1.87,1.51
3.15,1.93,1.53
3.18,1.98,1.49
3.14,2.01,1.48
3.12,2.06,1.54
3.1,2.12,1.5
3.09,2.15,1.55
3.07,2.18,1.57
3.06,2.25,1.58
3.06,2.27,1.59
3.1,2.32,1.51
3.04,2.35,1.48
3.02,2.41,1.58
3.01,2.45,1.5
3.01,2.5,1.53
3.02,2.51,1.49
3.05,2.54,1.5
3.15,2.54,1.43
3.1,2.62,1.48
3.08,2.68,1.42
3.09,2.73,1.36
3.07,2.79,1.43
3.08,2.84,1.55
3.11,2.87,1.51
3.12,2.88,1.54
3.08,2.92,1.46
3.09,2.99,1.49
3.11,3.06,1.47
3.07,3.11,1.43
3.09,3.15,1.42
3.1,3.19,1.39
3.08,3.22,1.39
3.07,3.29,1.43
3.09,3.34,1.46
3.08,3.38,1.42
3.07,3.45,1.43
3.06,3.44,1.54
3.14,3.48,1.48
3.19,3.51,1.48
3.17,3.61,1.47
3.16,3.63,1.44
3.15,3.65,1.38
3.12,3.67,1.42
3.11,3.72,1.47
3.1,3.81,1.42
3.08,3.86,1.5
3.08,3.92,1.58
3.13,3.99,1.55
3.13,4.01,1.58
3.16,4.03,1.5
3.14,4.05,1.55
3.23,4.02,1.62
3.26,4.03,1.56
3.24,4.11,1.49
3.27,4.15,1.49
3.3,4.16,1.55
3.26,4.21,1.5
3.24,4.25,1.45
3.19,4.29,1.53
3.18,4.37,1.53
3.17,4.43,1.55
3.14,4.49,1.61
3.31,4.45,1.55
3.4,4.44,1.54
3.44,4.47,1.51
3.57,4.43,1.51
3.45,4.5,1.53
3.43,4.55,1.49
3.41,4.56,1.54
3.4,4.56,1.52
3.38,4.58,1.65
3.4,4.6,1.59
3.46,4.59,1.52
3.31,4.7,1.47
3.19,4.78,1.48
3.06,4.82,1.52
3,4.83,1.52
2.91,4.85,1.5
2.87,4.84,1.62
2.85,4.84,1.54
2.8,4.84,1.51
2.73,4.82,1.46
2.63,4.83,1.47
2.59,4.85,1.53
2.54,4.85,1.5
2.5,4.84,1.46
2.46,4.84,1.49
2.41,4.83,1.43
2.39,4.77,1.39
2.31,4.77,1.51
2.27,4.76,1.45
2.21,4.76,1.49
2.17,4.78,1.49
2.13,4.8,1.57
2.11,4.81,1.6
2.07,4.81,1.61
2.05,4.81,1.62
2.01,4.84,1.54
1.97,4.81,1.5
1.9,4.82,1.52
1.87,4.83,1.47
1.85,4.85,1.42
1.79,4.82,1.51
1.73,4.79,1.59
1.67,4.8,1.57
1.6,4.78,1.51
1.54,4.77,1.55
1.49,4.76,1.49
1.42,4.72,1.57
1.39,4.72,1.61
1.32,4.72,1.54
1.26,4.7,1.56
1.19,4.7,1.52
1.13,4.72,1.55
1.1,4.76,1.63
1.06,4.8,1.61
0.99,4.81,1.55
0.93,4.81,1.52
0.86,4.78,1.49
0.81,4.77,1.47
0.81,4.82,1.43
0.81,4.82,1.47
0.83,4.81,1.44
0.82,4.8,1.45
0.76,4.75,1.42
0.71,4.66,1.45
0.7,4.59,1.48
0.69,4.5,1.46
0.71,4.47,1.48
0.77,4.44,1.45
0.8,4.39,1.43
0.86,4.34,1.4
0.92,4.28,1.38
0.92,4.22,1.36
0.89,4.14,1.45
0.84,4.07,1.54
0.83,4.03,1.62
0.81,4.01,1.56
0.81,3.93,1.48
0.83,3.88,1.45
0.84,3.83,1.48
0.85,3.78,1.45
0.87,3.74,1.49
0.88,3.7,1.49
0.9,3.63,1.48
0.9,3.62,1.52
0.96,3.57,1.5
1.14,3.45,1.44
1.12,3.44,1.45
1.12,3.41,1.43
1.08,3.42,1.38
1.03,3.41,1.38
1,3.39,1.37
1.01,3.34,1.39
0.98,3.3,1.34
0.89,3.24,1.37
0.86,3.2,1.37
0.87,3.15,1.44
0.86,3.14,1.4
0.85,3.11,1.39
0.86,3.08,1.41
0.83,3.05,1.48
0.82,3.02,1.42
0.82,2.98,1.38
0.83,2.94,1.37
0.87,2.9,1.42
0.88,2.85,1.45
0.88,2.79,1.4
0.9,2.77,1.37
0.94,2.73,1.41
0.97,2.68,1.42
0.97,2.65,1.36
0.97,2.59,1.36
0.96,2.54,1.34
0.95,2.49,1.33
0.83,2.49,1.33
0.8,2.4,1.35
0.79,2.36,1.41
0.81,2.33,1.47
0.82,2.31,1.54
0.83,2.27,1.55
0.87,2.22,1.49
0.92,2.18,1.42
0.95,2.13,1.38
0.94,2.08,1.42
0.9,2.02,1.38
0.89,1.96,1.45
0.89,1.92,1.5
0.86,1.86,1.49
0.83,1.83,1.47
0.82,1.8,1.43
0.92,1.8,1.47
0.95,1.75,1.56
0.94,1.72,1.51
0.95,1.65,1.44
0.96,1.61,1.43
1,1.59,1.49
1.01,1.56,1.48
1.01,1.52,1.52
1.02,1.49,1.54
1.09,1.46,1.6
1.05,1.44,1.55
1.08,1.46,1.58
1.11,1.46,1.53
1.14,1.48,1.53
1.19,1.49,1.55
1.24,1.51,1.53
1.26,1.54,1.51
1.3,1.55,1.5
1.35,1.57,1.53
1.38,1.54,1.5
1.36,1.5,1.47
1.42,1.5,1.51
1.48,1.5,1.51
1.53,1.51,1.56
1.52,1.46,1.52
1.53,1.47,1.51
1.62,1.45,1.45
1.68,1.46,1.45
1.74,1.45,1.49
1.8,1.45,1.51
1.85,1.47,1.44
1.93,1.48,1.46
1.98,1.5,1.49
2.03,1.52,1.59
2.04,1.51,1.67
2.09,1.54,1.6
2.16,1.57,1.53
2.22,1.57,1.49
2.24,1.54,1.43
2.23,1.51,1.38
2.28,1.52,1.39
2.35,1.52,1.38
2.4,1.52,1.46
2.44,1.52,1.47
2.49,1.5,1.43
2.51,1.48,1.46
2.56,1.5,1.48
2.57,1.47,1.5
2.62,1.48,1.48
2.63,1.46,1.45
2.64,1.45,1.45
2.71,1.46,1.42
2.71,1.45,1.4
2.78,1.5,1.48
2.85,1.54,1.44
2.88,1.57,1.47
2.9,1.57,1.57
2.95,1.59,1.52
3.03,1.61,1.54
3.07,1.59,1.5
3.08,1.59,1.47
3.13,1.59,1.46
3.15,1.6,1.46
3.13,1.6,1.42
3.17,1.62,1.42
3.25,1.68,1.5
3.5,1.8,1.57
3.46,1.8,1.54
3.43,1.82,1.54
3.4,1.82,1.54
3.37,1.86,1.55
3.35,1.88,1.49
3.26,1.94,1.53
3.23,2.01,1.52
3.23,2.06,1.5
3.28,2.07,1.47
3.22,2.15,1.47
3.17,2.19,1.48
3.13,2.21,1.46
3.13,2.25,1.53
3.02,2.28,1.32
2.99,2.31,1.38
3.02,2.4,1.4
3.03,2.44,1.42
3.03,2.48,1.42
3.04,2.51,1.37
3.02,2.54,1.46
3.01,2.58,1.46
3.02,2.62,1.45
3.02,2.69,1.53
2.97,2.81,1.45
2.98,2.87,1.44
3.03,2.9,1.43
3.11,2.94,1.51
3.16,2.98,1.44
3.15,3.04,1.44
3.17,3.08,1.38
3.17,3.13,1.47
3.15,3.18,1.54
3.15,3.24,1.47
3.18,3.29,1.44
3.21,3.32,1.43
3.18,3.34,1.43
3.2,3.4,1.43
3.23,3.42,1.49
3.26,3.46,1.54
3.28,3.51,1.53
3.3,3.57,1.48
3.25,3.63,1.46
3.18,3.67,1.45
3.13,3.7,1.41
3.12,3.76,1.37
3.1,3.82,1.41
3.1,3.87,1.41
3.08,3.93,1.36
3.09,3.97,1.43
3.08,4.02,1.38
3.09,4.07,1.39
3.14,4.12,1.37
3.12,4.15,1.37
3.18,4.19,1.4
3.19,4.22,1.49
3.13,4.23,1.51
3.08,4.25,1.44
3.1,4.27,1.4
3.32,4.2,1.43
3.5,4.11,1.48
3.41,4.22,1.43
3.43,4.33,1.44
3.39,4.44,1.42
3.33,4.53,1.4
3.36,4.55,1.43
3.37,4.6,1.41
3.39,4.62,1.41
3.33,4.7,1.45
3.28,4.75,1.42
3.24,4.78,1.41
3.18,4.81,1.4
3.2,4.78,1.42
3.11,4.83,1.41
3.06,4.86,1.41
3.07,4.82,1.41
3.02,4.8,1.53
2.97,4.81,1.47
3.03,4.75,1.55
2.93,4.79,1.57
2.88,4.84,1.53
2.83,4.84,1.6
2.88,4.81,1.51
2.84,4.87,1.47
2.75,4.87,1.57
2.73,4.9,1.5
2.7,4.9,1.45
2.67,4.87,1.49
2.58,4.88,1.46
2.58,4.9,1.54
2.52,4.88,1.51
2.45,4.88,1.49
2.38,4.88,1.44
2.37,4.85,1.43
2.32,4.82,1.54
2.28,4.83,1.52
2.22,4.79,1.47
2.19,4.79,1.46
2.15,4.78,1.51
2.11,4.77,1.44
2.1,4.78,1.4
2.06,4.77,1.42
1.99,4.77,1.39
1.98,4.75,1.43
1.93,4.75,1.5
1.88,4.76,1.48
1.84,4.77,1.52
1.8,4.76,1.53
1.76,4.76,1.61
1.73,4.76,1.56
1.73,4.79,1.63
1.7,4.8,1.58
1.64,4.79,1.68
1.58,4.78,1.59
1.52,4.77,1.53
1.42,4.77,1.55
1.39,4.75,1.52
1.34,4.73,1.52
1.31,4.72,1.48
1.28,4.71,1.47
1.24,4.72,1.44
1.19,4.71,1.49
1.19,4.74,1.47
1.11,4.74,1.43
1.06,4.77,1.43
1.06,4.79,1.44
0.97,4.78,1.41
0.89,4.76,1.38
0.87,4.77,1.45
0.84,4.8,1.45
0.81,4.81,1.47
0.8,4.83,1.54
0.78,4.83,1.47
0.64,4.77,1.44
0.73,4.85,1.46
0.59,4.8,1.45
0.69,4.86,1.42
0.6,4.82,1.48
0.61,4.8,1.45
0.38,4.69,1.76
0.45,4.68,1.69
0.56,4.7,1.67
0.55,4.64,1.7
0.62,4.6,1.65
0.65,4.53,1.68
0.68,4.47,1.58
0.73,4.43,1.58
0.79,4.38,1.6
0.83,4.34,1.59
0.85,4.3,1.53
0.88,4.26,1.47
0.91,4.23,1.4
0.91,4.19,1.45
0.89,4.16,1.43
0.86,4.1,1.46
0.83,4.06,1.48
0.82,4.01,1.42
0.83,3.99,1.38
0.88,3.98,1.33
0.84,3.92,1.31
0.81,3.87,1.32
0.79,3.82,1.36
0.79,3.76,1.32
0.77,3.72,1.35
0.79,3.68,1.4
0.81,3.63,1.42
0.86,3.59,1.44
0.89,3.54,1.52
0.95,3.49,1.48
0.97,3.43,1.52
0.97,3.4,1.51
0.97,3.35,1.56
0.97,3.31,1.55
0.98,3.26,1.57
1,3.22,1.55
1,3.17,1.57
1.04,3.09,1.48
1.09,3.01,1.42
1.05,2.98,1.43
0.99,2.96,1.41
0.99,2.95,1.43
0.99,2.94,1.38
0.97,2.91,1.33
0.97,2.85,1.33
0.95,2.84,1.34
0.97,2.8,1.46
0.97,2.78,1.47
0.91,2.73,1.41
0.93,2.6,1.28
0.95,2.63,1.39
0.96,2.59,1.45
0.96,2.55,1.38
0.99,2.55,1.48
1.02,2.53,1.41
1.04,2.51,1.47
1.02,2.48,1.5
0.86,2.37,1.43
0.86,2.36,1.54
0.86,2.34,1.48
0.86,2.31,1.44
0.86,2.28,1.42
0.83,2.24,1.39
0.84,2.21,1.48
0.85,2.17,1.44
0.86,2.15,1.42
0.86,2.13,1.39
0.88,2.1,1.4
0.84,2.03,1.36
0.88,2.01,1.33
0.85,1.94,1.32
0.88,1.9,1.44
0.9,1.88,1.45
0.91,1.85,1.4
0.93,1.82,1.39
0.93,1.79,1.41
0.93,1.76,1.5
0.94,1.72,1.44
0.95,1.67,1.48
0.95,1.62,1.46
0.91,1.59,1.44
0.89,1.55,1.48
0.87,1.53,1.49
0.87,1.5,1.51
0.87,1.5,1.58
0.87,1.49,1.58
0.86,1.48,1.53
0.85,1.46,1.55
0.87,1.46,1.62
0.92,1.45,1.64
0.95,1.44,1.59
1,1.44,1.6
1.04,1.43,1.58
1.03,1.41,1.51
1.06,1.45,1.47
1.05,1.44,1.41
1.11,1.45,1.4
1.18,1.47,1.44
1.21,1.48,1.4
1.27,1.52,1.49
1.32,1.54,1.51
1.36,1.54,1.47
1.36,1.53,1.55
1.41,1.54,1.56
1.43,1.52,1.52
1.47,1.53,1.58
1.53,1.53,1.61
1.55,1.5,1.51
1.56,1.48,1.51
1.6,1.46,1.47
1.68,1.48,1.51
1.81,1.49,1.5
1.86,1.52,1.49
1.92,1.54,1.51
1.97,1.56,1.5
2.02,1.57,1.58
2.03,1.55,1.52
2.08,1.56,1.53
2.1,1.55,1.46
2.19,1.59,1.56
2.2,1.57,1.49
2.21,1.57,1.49
2.25,1.55,1.53
2.3,1.55,1.5
2.3,1.6,1.5
2.36,1.57,1.48
2.41,1.56,1.47
2.43,1.52,1.46
2.46,1.51,1.52
2.51,1.48,1.5
2.53,1.45,1.52
2.61,1.47,1.53
2.6,1.45,1.57
2.69,1.48,1.51
2.75,1.51,1.55
2.8,1.54,1.65
2.86,1.55,1.56
2.92,1.57,1.54
2.95,1.58,1.57
3,1.59,1.6
2.98,1.55,1.58
3.01,1.53,1.63
3.01,1.49,1.56
3.07,1.5,1.49
3.13,1.52,1.46
3.4,1.63,1.43
3.33,1.59,1.48
3.28,1.56,1.52
3.27,1.57,1.48
3.3,1.58,1.47
3.31,1.6,1.49
3.43,1.67,1.47
3.41,1.67,1.44
3.42,1.72,1.41
3.39,1.73,1.39
3.34,1.76,1.38
3.28,1.8,1.44
3.26,1.82,1.5
3.2,1.88,1.6
3.15,1.94,1.65
3.13,1.98,1.56
3.11,2.04,1.56
3.11,2.09,1.46
3.11,2.14,1.54
3.11,2.18,1.45
3.07,2.24,1.44
3.06,2.3,1.52
3.06,2.32,1.46
3.07,2.34,1.44
3.04,2.42,1.39
3.05,2.48,1.39
3.04,2.52,1.4
3.05,2.53,1.44
3.02,2.58,1.43
3.02,2.65,1.39
3.01,2.69,1.46
3.03,2.72,1.49
3.03,2.78,1.59
3,2.81,1.65
2.98,2.85,1.63
2.96,2.9,1.64
3.01,2.94,1.64
3.02,2.98,1.61
3.01,3.02,1.54
3.02,3.07,1.5
3.07,3.12,1.45
3.05,3.18,1.56
3.05,3.22,1.59
3.05,3.27,1.49
3.06,3.34,1.52
3.05,3.37,1.49
3.13,3.39,1.49
3.1,3.41,1.53
3.07,3.44,1.48
3.07,3.49,1.47
3.09,3.56,1.4
3.06,3.61,1.38
3.11,3.71,1.36
3.08,3.75,1.4
3.05,3.79,1.42
3.09,3.86,1.44
3.1,3.92,1.49
3.06,3.98,1.45
3.05,4.03,1.41
3.03,4.07,1.37
3.06,4.1,1.44
3.1,4.14,1.38
3.13,4.17,1.48
3.23,4.26,1.42
3.23,4.27,1.42
3.22,4.31,1.43
3.19,4.33,1.42
3.19,4.35,1.47
3.13,4.38,1.47
3.17,4.46,1.46
3.37,4.41,1.42
3.43,4.4,1.43
3.47,4.41,1.48
3.52,4.41,1.55
3.41,4.5,1.51
3.5,4.47,1.56
3.53,4.49,1.63
3.55,4.52,1.6
3.56,4.52,1.59
3.55,4.53,1.62
3.51,4.55,1.61
3.43,4.61,1.63
3.37,4.68,1.55
3.28,4.74,1.58
3.31,4.8,1.54
3.12,4.91,1.52
3.23,4.83,1.47
3.19,4.8,1.54
3.1,4.83,1.52
3.02,4.84,1.48
2.91,4.85,1.48
2.87,4.83,1.5
2.8,4.81,1.47
2.82,4.83,1.42
2.83,4.82,1.43
2.77,4.82,1.41
2.7,4.82,1.53
2.63,4.82,1.52
2.59,4.85,1.44
2.49,4.87,1.59
2.44,4.83,1.6
2.38,4.82,1.54
2.35,4.81,1.6
2.31,4.8,1.53
2.28,4.8,1.51
2.25,4.8,1.45
2.23,4.75,1.48
2.2,4.73,1.49
2.16,4.73,1.44
2.13,4.73,1.51
2.1,4.73,1.55
2.08,4.73,1.56
2.05,4.73,1.57
2.04,4.76,1.49
1.99,4.75,1.44
1.94,4.73,1.51
1.89,4.71,1.61
1.86,4.69,1.53
1.82,4.69,1.48
1.78,4.7,1.43
1.76,4.74,1.42
1.73,4.76,1.37
1.67,4.76,1.49
1.64,4.77,1.49
1.57,4.77,1.44
1.5,4.8,1.39
1.47,4.8,1.52
1.46,4.81,1.53
1.42,4.81,1.48
1.37,4.8,1.47
1.36,4.81,1.56
1.36,4.85,1.49
1.32,4.82,1.47
1.26,4.8,1.45
1.21,4.82,1.37
1.15,4.8,1.43
1.08,4.8,1.4
1.03,4.8,1.39
1,4.78,1.43
0.96,4.78,1.49
0.92,4.77,1.52
0.88,4.76,1.49
0.85,4.76,1.46
0.8,4.76,1.43
0.75,4.77,1.44
0.75,4.76,1.42
0.73,4.72,1.55
0.81,4.77,1.6
0.74,4.71,1.57
0.69,4.65,1.57
0.69,4.61,1.57
0.67,4.57,1.51
0.69,4.53,1.53
0.7,4.49,1.48
0.78,4.47,1.47
0.82,4.44,1.48
0.82,4.38,1.43
0.8,4.32,1.43
0.8,4.26,1.48
0.82,4.2,1.42
0.85,4.18,1.48
0.85,4.16,1.42
0.84,4.13,1.39
0.87,4.08,1.47
0.84,4,1.56
0.81,3.94,1.47
0.81,3.89,1.51
0.8,3.83,1.57
0.81,3.8,1.48
0.82,3.76,1.48
0.87,3.71,1.54
0.9,3.63,1.52
0.93,3.59,1.6
0.95,3.56,1.57
1.01,3.54,1.49
1,3.48,1.47
1,3.44,1.44
0.99,3.39,1.44
0.98,3.34,1.42
1,3.3,1.45
1,3.25,1.43
1.03,3.18,1.48
1.06,3.12,1.43
0.98,3.08,1.37
0.99,3.05,1.41
0.91,3.06,1.48
0.87,3.03,1.47
0.87,3,1.45
0.92,2.94,1.45
0.93,2.88,1.41
0.81,2.89,1.37
0.78,2.87,1.37
0.8,2.83,1.42
0.82,2.8,1.41
0.86,2.74,1.46
0.9,2.68,1.44
0.94,2.63,1.43
0.99,2.58,1.49
0.99,2.51,1.43
0.99,2.45,1.55
0.98,2.39,1.46
0.98,2.35,1.42
0.96,2.3,1.38
1.02,2.28,1.38
1.04,2.26,1.42
1.07,2.22,1.41
1.05,2.17,1.39
0.99,2.14,1.4
0.88,2.14,1.52
0.87,2.1,1.52
0.88,2.05,1.46
0.96,2,1.43
0.99,1.94,1.47
1.02,1.9,1.49
0.95,1.86,1.35
0.87,1.82,1.37
0.72,1.84,1.49
0.72,1.79,1.48
0.68,1.78,1.52
0.72,1.71,1.46
0.78,1.65,1.51
0.82,1.58,1.54
0.83,1.55,1.49
0.81,1.57,1.48
0.9,1.55,1.55
0.98,1.53,1.47
1.07,1.52,1.53
1.1,1.5,1.48
1.14,1.51,1.52
1.2,1.49,1.51
1.25,1.49,1.52
1.29,1.49,1.47
1.33,1.5,1.52
1.37,1.5,1.56
1.4,1.49,1.58
1.45,1.48,1.62
1.49,1.47,1.55
1.53,1.46,1.51
1.51,1.4,1.44
1.53,1.37,1.42
1.59,1.4,1.44
1.65,1.44,1.43
1.73,1.48,1.49
1.75,1.46,1.56
1.78,1.44,1.54
1.86,1.44,1.51
1.9,1.46,1.56
1.92,1.43,1.48
1.99,1.45,1.49
2.02,1.44,1.48
2.07,1.45,1.48
2.12,1.47,1.57
2.2,1.48,1.5
2.27,1.5,1.54
2.31,1.48,1.55
2.36,1.5,1.57
2.44,1.51,1.55
2.53,1.5,1.46
2.54,1.51,1.53
2.56,1.49,1.51
2.62,1.51,1.49
2.68,1.53,1.49
2.73,1.55,1.5
2.78,1.58,1.57
2.83,1.59,1.57
2.93,1.57,1.55
